LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,Total Defaults,Total Bill Amount,Total Pay Amount,Overall Outstanding,default payment next month
240000,1,3,2,28,0,0,0,0,0,0,0,51494,20423,31071,0
120000,1,1,2,28,0,0,0,0,0,0,0,706634,27915,678719,0
120000,1,2,2,29,1,0,0,0,0,0,1,1956,2282,-326,1
230000,1,1,1,29,2,0,0,0,0,0,1,1347871,33706,1314165,0
230000,1,1,2,34,0,0,0,0,0,0,0,6525,6525,0,0
250000,1,1,2,32,3,2,2,2,2,2,6,15000,0,15000,1
330000,1,1,2,32,0,0,0,0,0,0,0,16352,0,16352,1
470000,1,2,1,32,0,0,0,0,0,0,0,947708,40000,907708,0
310000,1,1,1,33,2,2,0,0,0,0,2,2500,0,2500,1
20000,1,3,1,48,0,0,0,0,2,0,1,8913,4537,4376,1
150000,1,3,2,45,0,0,0,0,0,0,0,90559,59705,30854,0
30000,1,2,1,35,1,0,0,2,0,0,2,141366,33332,108034,1
330000,1,1,1,37,0,0,0,0,0,0,0,6425,7701,-1276,0
180000,1,1,1,42,0,0,0,0,0,0,0,3046,1550,1496,0
360000,1,2,1,38,0,0,0,0,0,0,0,6296,5020,1276,0
150000,1,2,1,43,0,0,0,0,0,0,0,779046,24120,754926,0
280000,1,3,3,42,1,0,0,0,0,0,1,34216,18100,16116,0
130000,1,3,1,39,0,0,0,0,0,0,0,53740,2340,51400,0
240000,1,2,1,47,0,0,2,2,0,0,2,696724,27611,669113,0
90000,1,2,1,41,0,0,0,0,0,0,0,317723,97236,220487,0
190000,1,2,1,41,0,0,0,2,0,0,1,538430,67160,471270,0
20000,1,1,1,41,0,0,0,0,0,0,0,94891,21587,73304,0
50000,1,2,1,40,0,0,2,2,2,2,4,285907,16997,268910,1
160000,1,1,2,27,0,0,0,0,0,0,0,9017,7906,1111,0
60000,1,3,2,31,2,2,2,2,0,0,4,203957,12000,191957,1
150000,1,1,2,27,0,0,0,0,0,0,0,261857,8000,253857,0
100000,1,1,2,27,2,0,0,2,2,2,4,228564,15740,212824,1
60000,1,2,1,35,2,2,2,2,2,2,6,130983,6400,124583,0
220000,1,1,1,37,0,0,0,0,0,0,0,48475,43827,4648,0
130000,1,1,2,49,2,2,2,2,2,2,6,428347,17600,410747,1
10000,1,3,2,42,1,2,2,2,0,0,4,38544,4931,33613,1
200000,1,3,2,31,0,0,0,0,0,0,0,14760,2452,12308,0
150000,1,3,1,42,0,0,0,0,0,0,0,801459,30024,771435,0
100000,1,1,2,32,0,0,0,0,0,0,0,156582,10700,145882,0
300000,1,2,2,36,2,2,2,2,2,2,6,1752054,43965,1708089,1
160000,1,1,2,30,1,0,0,0,0,0,1,1950,1950,0,1
500000,1,1,2,31,0,0,0,0,0,0,0,58147,24197,33950,0
80000,1,3,2,34,0,0,0,0,0,2,1,394720,18600,376120,1
90000,1,2,1,31,0,0,2,0,0,0,1,448859,29481,419378,0
320000,1,1,1,33,0,0,0,0,0,0,0,41093,45336,-4243,0
390000,1,1,1,35,0,0,0,0,0,0,0,353212,98665,254547,0
30000,1,2,1,40,1,4,3,2,2,3,6,84393,2000,82393,1
170000,1,2,1,34,1,0,0,0,0,0,1,34409,29977,4432,0
200000,1,1,2,36,2,2,2,0,0,0,3,550736,22000,528736,1
380000,1,5,1,48,0,0,0,0,0,0,0,98570,101740,-3170,0
260000,1,1,1,43,0,0,0,0,0,0,0,2110,1695,415,0
360000,1,1,1,32,0,0,0,0,0,0,0,31130,27875,3255,0
240000,1,1,1,35,0,0,0,0,0,0,0,78949,83980,-5031,0
100000,1,1,2,31,1,2,2,0,0,2,4,138721,7700,131021,0
90000,1,2,1,39,0,0,0,0,0,0,0,428842,19191,409651,1
290000,1,2,2,38,0,0,0,0,0,0,0,87218,16507,70711,0
80000,1,3,2,42,0,0,2,0,0,0,1,116117,21548,94569,0
240000,1,1,1,39,0,0,0,0,0,0,0,39791,47066,-7275,0
30000,1,1,2,29,0,0,0,0,0,0,0,93923,10623,83300,0
30000,1,2,1,42,2,0,0,0,0,0,1,175465,7691,167774,0
50000,1,2,2,33,0,0,0,0,0,0,0,118581,8871,109710,1
180000,1,3,1,37,0,0,0,0,0,0,0,9712,7979,1733,1
310000,1,2,1,32,0,0,0,0,0,2,1,118406,17000,101406,0
80000,1,1,2,35,0,0,0,0,0,0,0,305852,15000,290852,0
50000,1,2,1,42,1,2,0,0,0,2,3,157611,11607,146004,0
390000,1,3,2,35,0,0,0,0,0,0,0,419714,59000,360714,0
440000,1,1,2,39,0,0,0,0,0,0,0,512180,16170,496010,0
50000,1,2,2,30,1,0,0,0,0,0,1,29570,12253,17317,0
210000,1,1,1,33,0,0,0,0,0,0,0,855503,27672,827831,0
230000,1,3,2,34,0,0,0,0,0,0,0,756083,34314,721769,0
50000,1,2,1,43,0,0,0,0,0,0,0,174490,7537,166953,0
100000,1,3,2,48,0,0,2,2,0,0,2,2340,1560,780,1
80000,1,1,1,46,2,2,2,2,2,2,6,253900,10800,243100,0
250000,1,3,1,28,0,0,0,0,0,0,0,812570,26324,786246,0
150000,1,3,1,45,0,0,0,0,0,0,0,12961,13788,-827,0
140000,1,3,1,42,0,0,0,0,0,0,0,627270,38140,589130,0
530000,1,1,1,35,0,0,0,0,0,0,0,1884287,72525,1811762,0
20000,1,1,2,30,2,2,2,2,0,0,4,113224,5641,107583,1
130000,1,1,1,29,0,0,0,0,0,0,0,362135,18000,344135,0
20000,1,3,2,34,1,4,3,2,2,2,6,88705,3363,85342,0
50000,1,2,1,38,3,2,3,2,2,2,6,214825,8000,206825,1
470000,1,3,2,37,2,2,0,0,0,0,2,2772282,80800,2691482,1
310000,1,2,2,41,0,0,0,0,0,0,0,1403335,226528,1176807,0
180000,1,2,1,49,0,0,0,0,0,0,0,45,2425,-2380,0
310000,1,1,1,45,0,0,0,0,0,0,0,16579,7701,8878,0
160000,1,1,1,42,2,2,0,0,2,2,4,92586,5392,87194,1
500000,1,2,2,32,0,0,0,2,0,0,1,833962,51500,782462,0
380000,1,2,1,37,0,0,0,0,0,0,0,1468459,53050,1415409,0
250000,1,0,1,35,0,0,0,0,0,0,0,77413,55327,22086,0
500000,1,1,2,39,0,0,0,0,0,0,0,204204,310108,-105904,0
210000,1,1,2,33,0,0,0,0,0,0,0,63868,60608,3260,0
250000,1,1,1,46,0,0,0,0,0,0,0,500,500,0,1
60000,1,1,2,28,0,0,0,2,0,0,1,315190,12515,302675,0
200000,1,2,1,44,0,0,0,0,0,0,0,53441,55018,-1577,0
200000,1,1,1,30,2,2,2,2,2,2,6,269366,9040,260326,1
20000,1,2,2,44,1,2,2,2,0,0,4,111857,4399,107458,0
360000,1,1,1,41,0,0,0,0,0,0,0,6868,7037,-169,1
100000,1,2,1,39,0,0,0,0,0,0,0,91300,0,91300,0
180000,1,2,1,37,0,0,0,0,0,0,0,561573,25110,536463,0
380000,1,1,1,46,1,0,0,0,0,0,1,0,0,0,0
50000,1,3,1,28,0,0,0,0,0,0,0,301122,12006,289116,0
200000,1,1,2,32,0,0,0,0,0,0,0,896785,35437,861348,0
200000,1,1,1,41,0,0,0,0,0,0,0,3480,3599,-119,1
280000,1,1,2,32,0,0,0,0,0,0,0,1163065,49770,1113295,0
200000,1,1,1,34,1,0,0,0,0,0,1,120156,44941,75215,0
150000,1,1,2,30,0,0,0,0,0,0,0,791354,324249,467105,0
360000,1,2,1,31,0,0,0,0,0,0,0,1551285,51417,1499868,1
230000,1,1,1,35,0,0,0,0,0,0,0,14686,17478,-2792,0
240000,1,2,3,35,0,0,0,0,0,0,0,83497,7332,76165,0
420000,1,1,1,40,0,0,0,2,2,0,2,16237,6424,9813,0
450000,1,1,1,37,0,0,0,0,0,0,0,120712,140573,-19861,0
10000,1,3,2,34,0,0,0,0,0,0,0,55247,5606,49641,0
100000,1,2,1,30,0,0,0,0,0,0,0,106154,3841,102313,0
180000,1,1,1,45,1,0,0,0,0,0,1,0,0,0,1
10000,1,3,2,43,0,0,0,0,0,0,0,52854,5345,47509,0
20000,1,3,2,43,0,0,0,0,0,0,0,109137,6048,103089,1
50000,1,1,2,32,0,0,2,3,2,2,4,112440,7900,104540,1
250000,1,1,2,32,0,0,0,0,0,0,0,254137,198806,55331,0
150000,1,2,1,48,0,0,0,0,0,0,0,567961,21230,546731,0
30000,1,2,2,30,0,0,0,0,0,0,0,138800,35914,102886,0
500000,1,1,1,31,0,0,0,0,0,0,0,2118528,110035,2008493,0
120000,1,1,2,31,0,0,0,0,0,0,0,414581,35000,379581,0
200000,1,1,2,31,0,0,0,0,0,0,0,152539,144482,8057,0
340000,1,3,1,44,0,0,0,0,0,0,0,664371,23733,640638,0
20000,1,2,2,44,0,0,0,0,0,0,0,99181,24486,74695,0
20000,1,2,1,37,0,0,0,0,0,0,0,44933,4381,40552,0
20000,1,3,2,33,1,2,2,2,2,2,6,106140,6000,100140,0
220000,1,1,2,34,0,0,0,0,0,0,0,265883,139225,126658,0
20000,1,2,1,34,0,0,0,0,0,0,0,17983,6100,11883,0
280000,1,2,1,30,0,3,2,0,0,0,2,4487,3385,1102,0
400000,1,1,1,49,0,0,0,0,0,0,0,146490,107680,38810,0
310000,1,1,2,45,0,0,0,0,0,0,0,1760044,78560,1681484,0
30000,1,1,1,37,0,0,0,0,0,0,0,176028,9405,166623,1
80000,1,2,2,38,0,0,0,0,0,0,0,369220,21588,347632,0
10000,1,5,2,44,0,0,0,0,0,0,0,53800,3714,50086,0
70000,1,3,3,47,0,0,0,0,0,0,0,329758,11508,318250,0
390000,1,1,2,37,0,0,0,0,0,0,0,4792,5282,-490,0
340000,1,3,1,43,0,0,2,2,0,0,2,1667989,90427,1577562,0
180000,1,1,1,41,1,2,2,2,2,0,5,710563,26100,684463,1
100000,1,1,1,31,0,0,0,0,0,0,0,187539,34841,152698,1
360000,1,2,2,37,0,0,0,0,0,0,0,30059,47798,-17739,0
50000,1,3,2,44,0,0,0,2,0,0,1,240515,9099,231416,0
360000,1,2,2,33,0,0,0,0,0,0,0,302618,162302,140316,0
50000,1,2,2,39,0,0,0,0,0,0,0,119492,8910,110582,0
150000,1,2,1,35,0,0,0,0,0,0,0,798940,66364,732576,0
20000,1,3,1,30,0,0,0,0,0,0,0,66251,52300,13951,0
150000,1,1,1,44,0,0,0,0,0,0,0,805176,43038,762138,1
50000,1,3,1,42,0,0,0,0,0,0,0,286967,11638,275329,0
500000,1,2,1,40,0,0,0,0,0,0,0,37150,21282,15868,0
280000,1,2,1,39,0,0,0,0,0,0,0,24414,26186,-1772,0
270000,1,2,1,49,0,0,0,2,0,0,1,897700,38107,859593,0
110000,1,2,2,42,0,0,2,2,0,0,2,392345,63950,328395,0
280000,1,2,2,31,0,0,0,0,0,0,0,727945,24864,703081,0
200000,1,2,1,33,0,0,0,0,0,0,0,52507,31707,20800,0
30000,1,2,2,37,2,2,2,0,0,0,3,127975,9425,118550,1
130000,1,3,1,44,0,0,0,0,0,0,0,705672,39835,665837,0
440000,1,1,2,33,0,0,0,0,0,0,0,62550,60157,2393,0
170000,1,2,1,37,1,2,0,0,0,0,2,490318,25000,465318,0
50000,1,1,2,38,0,0,0,0,0,0,0,233778,18381,215397,0
120000,1,3,1,40,0,0,0,0,0,0,0,353485,83308,270177,0
500000,1,1,2,37,0,0,0,0,0,0,0,203322,6832,196490,0
120000,1,1,2,31,0,0,0,0,0,0,0,32205,16610,15595,0
180000,1,2,1,33,0,0,0,0,0,0,0,455917,33178,422739,0
350000,1,1,2,33,0,0,0,0,0,0,0,13699,12048,1651,1
20000,1,2,2,30,0,0,0,0,0,0,0,79920,23500,56420,0
160000,1,2,1,39,0,0,0,0,0,2,1,102322,6448,95874,1
290000,1,1,1,37,0,0,0,0,0,0,0,18609,22679,-4070,0
180000,1,2,2,30,0,0,0,2,0,0,1,20185,27076,-6891,0
200000,1,1,2,32,0,0,0,0,0,0,0,3307,2182,1125,1
210000,1,2,1,39,0,0,0,0,0,0,0,8658,8658,0,0
70000,1,2,2,30,1,0,0,0,0,0,1,72560,24529,48031,0
280000,1,2,2,38,2,2,2,2,0,0,4,1005276,32212,973064,1
120000,1,3,2,31,1,0,0,0,0,0,1,-11744,3,-11747,1
260000,1,1,2,45,0,0,0,0,0,0,0,11705,11122,583,0
340000,1,1,2,31,0,0,0,0,0,0,0,1991286,76000,1915286,0
260000,1,1,2,29,0,0,0,0,0,0,0,299445,31000,268445,0
140000,1,1,2,29,0,0,0,0,0,0,0,212669,10117,202552,0
140000,1,2,1,36,1,0,0,0,0,0,1,205370,97000,108370,0
200000,1,2,1,38,1,2,2,2,0,0,4,1152374,38600,1113774,0
50000,1,2,2,43,0,0,0,0,0,0,0,129060,6848,122212,1
130000,1,2,2,27,0,0,0,0,0,0,0,34310,1400,32910,0
130000,1,1,2,27,0,0,0,0,0,0,0,119504,2000,117504,0
50000,1,2,2,28,0,0,0,2,0,0,1,172648,8191,164457,0
20000,1,3,1,28,0,0,0,2,0,0,1,111191,14157,97034,0
390000,1,1,2,28,0,0,0,0,0,0,0,127053,40000,87053,0
50000,1,2,2,28,2,2,2,2,2,0,5,278273,11611,266662,0
30000,1,2,2,29,1,2,0,0,0,0,2,149905,6425,143480,0
240000,1,2,1,33,0,0,0,0,0,0,0,452365,144691,307674,0
180000,1,1,2,31,0,0,0,0,0,0,0,40341,40307,34,0
420000,1,1,2,31,0,0,0,0,0,0,0,168668,146190,22478,0
120000,1,1,2,33,2,0,0,0,0,0,1,327728,13500,314228,1
450000,1,1,2,34,0,0,0,0,0,0,0,24989,12282,12707,0
20000,1,1,2,34,0,0,0,0,0,0,0,22269,1000,21269,1
360000,1,2,1,35,0,0,0,0,0,0,0,4407,4452,-45,1
350000,1,2,2,40,0,0,0,0,0,0,0,88874,4169,84705,0
180000,1,3,2,44,0,0,0,0,0,0,0,866846,52018,814828,0
410000,1,2,1,41,0,0,0,0,0,0,0,1626819,53899,1572920,0
50000,1,3,1,36,0,0,0,0,0,0,0,229255,10733,218522,0
430000,1,3,1,36,0,0,0,0,0,0,0,233458,24500,208958,0
200000,1,3,3,48,0,0,0,0,0,0,0,65410,55035,10375,0
180000,1,1,2,35,0,0,0,0,0,0,0,225890,15033,210857,0
200000,1,1,1,35,0,0,0,0,0,0,0,407401,278960,128441,0
160000,1,2,1,35,2,2,2,0,0,0,3,887860,27900,859960,1
100000,1,2,1,47,0,0,0,0,0,0,0,460423,18281,442142,0
140000,1,2,2,44,2,0,0,0,0,0,1,528738,20307,508431,1
120000,1,2,1,43,0,0,0,0,0,0,0,16961,13006,3955,0
360000,1,1,2,37,1,0,0,0,0,0,1,4305,4712,-407,0
120000,1,1,1,41,0,0,0,0,0,0,0,408145,121500,286645,1
310000,1,1,1,37,0,0,0,0,0,0,0,89877,51835,38042,0
180000,1,1,1,44,0,0,0,0,0,0,0,90134,92194,-2060,0
160000,1,2,1,46,0,0,0,0,0,0,0,669154,25955,643199,0
50000,1,2,1,48,2,0,0,0,0,0,1,239541,18508,221033,1
300000,1,2,1,40,0,0,0,0,0,0,0,192581,22000,170581,0
500000,1,3,1,43,0,0,0,0,0,0,0,261627,23079,238548,0
230000,1,2,1,39,1,0,2,0,0,0,2,26584,25066,1518,0
300000,1,3,1,45,0,0,0,2,0,0,1,3956,1950,2006,0
180000,1,2,2,41,0,0,0,0,0,0,0,1810,1810,0,0
280000,1,2,1,45,0,0,0,0,0,0,0,7242,7242,0,0
20000,1,3,2,47,0,0,0,0,0,0,0,12631,7004,5627,0
360000,1,1,1,37,0,0,0,0,0,0,0,64523,34658,29865,0
20000,1,2,3,37,0,0,0,0,0,0,0,113540,10500,103040,0
250000,1,1,1,35,0,0,0,0,0,0,0,319705,48000,271705,0
120000,1,1,1,45,0,0,0,0,0,0,0,711300,32400,678900,0
100000,1,5,3,44,2,2,0,0,0,0,2,201859,9681,192178,0
50000,1,3,1,47,0,0,0,2,0,0,1,87498,8000,79498,0
470000,1,3,2,31,0,0,2,0,0,0,1,27357,17485,9872,0
80000,1,2,1,45,0,0,0,0,0,0,0,132123,115736,16387,0
110000,1,2,2,29,0,0,0,0,0,0,0,178577,13202,165375,0
280000,1,2,2,30,0,0,0,0,0,0,0,1298076,49229,1248847,0
200000,1,1,1,37,0,0,0,0,0,0,0,11461,9502,1959,0
170000,1,3,1,45,0,0,0,0,0,0,0,221969,24000,197969,0
60000,1,2,1,41,1,0,0,0,0,0,1,174957,78363,96594,0
180000,1,2,1,36,0,0,0,0,0,0,0,1096733,41411,1055322,0
300000,1,2,1,43,0,0,0,0,0,0,0,0,0,0,1
150000,1,2,1,40,0,0,0,0,0,0,0,588202,14114,574088,1
210000,1,1,2,39,0,0,0,0,0,0,0,36050,21900,14150,0
50000,1,3,2,37,0,0,0,0,0,0,0,211381,54513,156868,0
50000,1,1,1,45,0,0,0,0,0,0,0,2340,2340,0,1
300000,1,2,1,35,0,0,0,0,0,0,0,0,0,0,0
80000,1,2,1,43,0,0,0,0,0,0,0,349521,13500,336021,0
170000,1,2,2,31,0,0,0,0,0,0,0,860882,195644,665238,0
50000,1,3,1,44,0,0,0,0,0,0,0,91266,5032,86234,0
140000,1,2,1,40,0,0,0,0,0,0,0,762580,26062,736518,1
350000,1,2,1,36,0,0,0,0,0,0,0,148000,84598,63402,1
20000,1,2,1,45,0,0,0,0,0,0,0,-17982,4283,-22265,0
170000,1,1,2,32,2,2,0,0,0,0,2,8368,6271,2097,1
20000,1,3,2,40,0,0,0,0,0,0,0,91250,6154,85096,1
240000,1,2,1,44,0,0,0,0,0,0,0,116915,7100,109815,0
50000,1,2,1,40,0,0,0,0,0,0,0,184858,8618,176240,1
230000,1,2,1,41,0,0,0,0,0,0,0,1425846,44736,1381110,1
100000,1,1,1,35,1,2,0,0,0,0,2,36374,15820,20554,0
300000,1,1,2,45,0,0,0,0,0,0,0,157521,48382,109139,0
90000,1,2,1,42,0,0,0,0,0,0,0,270155,9500,260655,1
210000,1,1,2,32,0,0,0,0,0,0,0,775727,69500,706227,0
50000,1,2,2,44,0,0,0,0,0,0,0,49167,5200,43967,0
400000,1,2,1,46,0,0,0,0,0,0,0,729980,156000,573980,0
300000,1,1,1,37,0,0,0,0,0,0,0,134863,269495,-134632,0
150000,1,1,2,32,2,2,2,2,2,2,6,785180,32600,752580,0
500000,1,1,1,35,2,0,0,0,0,0,1,2658143,586182,2071961,1
300000,1,2,2,38,1,0,3,2,0,0,3,2730,2880,-150,1
300000,1,1,1,45,1,0,0,0,0,0,1,0,0,0,0
150000,1,1,2,33,0,2,0,0,0,0,1,28626,66746,-38120,0
410000,1,1,2,32,0,0,0,0,0,0,0,1009553,40000,969553,0
80000,1,1,2,33,0,0,0,0,0,0,0,403209,15720,387489,0
50000,1,3,2,33,0,0,0,0,0,0,0,107210,49246,57964,0
140000,1,3,2,33,0,0,0,0,0,0,0,14120,14396,-276,0
150000,1,2,1,33,2,0,0,0,0,0,1,2566,1550,1016,1
20000,1,1,1,33,0,0,0,0,0,0,0,118715,6004,112711,0
200000,1,1,2,33,0,0,0,0,0,0,0,41683,29717,11966,0
110000,1,2,2,42,0,0,0,0,0,0,0,446617,32300,414317,0
230000,1,2,2,41,2,0,0,0,0,0,1,1345795,57000,1288795,1
50000,1,2,1,49,1,2,2,2,2,2,6,111505,6000,105505,1
50000,1,2,2,49,1,2,0,0,0,0,2,216777,9200,207577,0
50000,1,1,1,49,0,0,0,2,0,0,1,69431,37735,31696,0
310000,1,1,1,50,0,0,0,0,0,0,0,4666,6347,-1681,0
10000,1,2,1,49,1,0,0,0,0,0,1,1540,1580,-40,1
100000,1,3,1,50,2,3,2,2,3,2,6,412518,17000,395518,0
700000,1,2,1,50,0,0,0,0,0,0,0,17069,15686,1383,0
330000,1,1,1,50,0,0,0,0,0,0,0,1063,1180,-117,0
300000,1,2,1,46,0,0,0,0,0,0,0,30329,29877,452,0
500000,1,3,1,49,0,0,0,0,0,0,0,1089787,60283,1029504,0
10000,1,3,1,51,1,0,2,2,0,0,3,3680,1950,1730,0
70000,1,3,1,50,0,0,0,0,0,0,0,305318,37473,267845,0
110000,1,2,1,50,1,0,0,0,0,0,1,187280,75000,112280,0
250000,1,2,1,50,0,0,0,0,0,0,0,542875,16200,526675,0
550000,1,3,1,50,2,2,2,0,0,2,4,2973797,124432,2849365,1
390000,1,1,2,47,0,0,0,0,0,0,0,9881,8983,898,0
100000,1,6,2,51,2,2,0,0,0,0,2,599841,18396,581445,0
20000,1,2,1,47,2,0,0,0,0,0,1,110924,5631,105293,1
360000,1,2,1,50,0,0,0,0,0,0,0,497888,61791,436097,0
60000,1,2,1,50,0,0,0,0,0,0,0,76674,53663,23011,0
150000,1,2,1,51,2,2,0,0,2,2,4,126333,12087,114246,1
360000,1,3,1,49,0,0,0,0,0,0,0,796682,28271,768411,0
50000,1,1,2,49,0,0,0,0,0,0,0,178976,7304,171672,0
170000,1,1,1,50,1,2,2,2,2,2,6,954022,39100,914922,0
300000,1,2,1,51,1,2,0,0,0,2,3,1227113,49500,1177613,0
150000,1,3,2,51,0,0,0,0,0,0,0,21031,21804,-773,0
300000,1,3,1,51,0,0,0,0,0,0,0,5757,4589,1168,0
500000,1,1,1,57,0,0,0,0,0,0,0,118138,109451,8687,0
160000,1,2,2,57,0,0,0,0,0,0,0,595,601,-6,1
50000,1,1,2,54,2,0,0,0,0,0,1,58872,8508,50364,0
10000,1,3,2,56,2,2,0,0,0,0,2,46573,9500,37073,0
100000,1,3,1,54,2,2,2,3,2,2,6,514356,21320,493036,1
300000,1,1,1,58,2,2,2,2,2,2,6,957714,45000,912714,1
30000,1,2,1,57,0,0,0,0,0,0,0,164575,7290,157285,1
90000,1,1,2,52,0,0,0,0,0,0,0,374449,18618,355831,0
30000,1,3,2,53,0,0,0,0,0,0,0,170148,7808,162340,0
140000,1,3,1,53,0,0,0,0,0,0,0,606007,22904,583103,0
50000,1,1,2,53,0,0,0,0,0,0,0,236856,7127,229729,0
100000,1,5,1,53,0,0,0,0,0,0,0,960756,15562,945194,0
30000,1,2,1,49,0,0,0,0,0,0,0,175791,17000,158791,0
160000,1,3,1,51,0,0,0,0,0,0,0,2821,9306,-6485,1
10000,1,3,1,57,0,0,0,2,2,0,2,51894,5793,46101,0
170000,1,2,1,57,0,0,0,0,0,0,0,168,4980,-4812,1
50000,1,1,1,48,0,0,0,0,0,0,0,196832,6354,190478,0
500000,1,3,1,53,0,2,2,0,0,0,2,9842,4332,5510,0
500000,1,3,1,55,2,0,0,0,0,0,1,1823413,160800,1662613,1
20000,1,2,1,59,3,2,3,3,2,2,6,47048,4000,43048,1
20000,1,2,1,52,0,0,0,0,0,0,0,86379,4244,82135,0
80000,1,6,1,54,0,0,0,0,0,0,0,258701,9211,249490,1
500000,1,1,1,58,1,2,0,0,0,0,2,257375,9336,248039,0
20000,1,3,2,62,0,0,0,0,0,0,0,108761,5997,102764,0
190000,1,2,2,56,0,0,0,0,0,0,0,461723,15646,446077,0
160000,1,2,2,59,0,0,0,0,0,0,0,467192,21728,445464,0
170000,1,1,2,51,0,0,0,0,0,0,0,1032597,33645,998952,1
80000,1,2,1,54,0,0,0,0,0,0,0,415990,17414,398576,1
180000,1,2,1,57,0,0,0,0,0,0,0,921947,41000,880947,0
50000,1,3,2,51,2,2,0,0,0,0,2,183006,5123,177883,1
70000,1,2,2,62,6,5,4,3,2,0,5,552435,4661,547774,0
20000,1,2,1,55,0,0,2,0,0,2,2,78433,10617,67816,1
330000,1,2,1,48,0,0,0,0,0,0,0,147716,204278,-56562,0
330000,1,3,1,57,0,0,0,0,0,0,0,5294,2150,3144,0
320000,1,1,1,51,0,0,0,0,0,0,0,21417,21799,-382,0
140000,1,3,1,59,0,0,0,0,0,0,0,11402,10845,557,0
20000,1,2,1,55,0,0,0,0,0,0,0,117597,6569,111028,0
70000,1,3,1,53,0,0,0,2,0,0,1,4872,4422,450,0
240000,1,2,2,67,0,0,0,0,0,0,0,2853016,162081,2690935,0
460000,1,2,1,52,0,0,0,0,0,0,0,1016121,43154,972967,0
80000,1,1,2,56,0,0,0,0,0,0,0,364940,22884,342056,1
20000,1,2,2,56,0,0,2,2,2,0,3,95979,7500,88479,0
200000,1,3,1,54,0,0,0,2,0,0,1,27113,13790,13323,1
200000,1,2,1,51,2,0,0,0,0,0,1,3989,10286,-6297,1
420000,1,3,1,53,0,0,0,0,0,0,0,-11048,5,-11053,0
130000,1,2,2,54,0,0,0,0,0,0,0,92526,3619,88907,0
30000,1,2,3,53,1,0,0,2,0,0,2,11720,4070,7650,1
110000,1,2,1,51,0,0,0,0,0,0,0,368770,59541,309229,1
360000,1,2,1,51,0,0,0,0,0,0,0,104810,65874,38936,0
50000,1,2,1,56,1,2,2,0,0,0,3,224474,7328,217146,0
70000,1,3,1,54,0,0,0,0,0,0,0,358922,25991,332931,0
420000,1,3,1,59,0,0,0,0,0,0,0,132663,17115,115548,0
50000,1,3,1,57,0,0,0,0,0,0,0,174013,6531,167482,0
450000,1,2,1,55,2,2,0,0,0,0,2,2500,0,2500,1
50000,1,2,1,56,0,0,0,0,0,0,0,94997,6068,88929,0
20000,1,3,1,53,3,4,3,2,3,2,6,88834,3430,85404,1
250000,1,1,1,51,3,2,2,2,2,2,6,14922,0,14922,1
20000,1,2,3,53,0,0,0,0,0,0,0,111327,5866,105461,0
240000,1,3,1,57,0,0,0,0,0,0,0,1193604,40590,1153014,0
50000,1,3,1,52,0,0,0,0,0,0,0,177568,9045,168523,1
180000,1,3,1,65,0,0,0,0,0,0,0,1021742,200697,821045,1
250000,1,1,1,71,0,0,0,0,0,0,0,976134,35104,941030,0
30000,1,3,2,52,0,0,0,2,2,0,2,200458,9990,190468,0
50000,1,3,1,55,0,0,0,0,0,2,1,243316,18272,225044,1
20000,1,2,1,62,1,2,2,0,0,0,3,112014,5057,106957,0
260000,1,3,1,52,0,0,0,0,0,0,0,856306,28520,827786,1
130000,1,3,1,54,0,0,0,0,0,0,0,3270,3383,-113,0
490000,1,2,1,51,1,0,0,2,0,0,2,60738,38609,22129,1
150000,1,3,1,52,2,2,2,2,2,0,5,785786,122311,663475,1
30000,1,3,1,53,1,2,2,2,2,2,6,124728,7903,116825,1
50000,1,2,2,54,1,0,0,0,0,0,1,0,0,0,1
330000,1,3,1,53,0,0,0,0,0,0,0,736344,14750,721594,0
330000,1,2,1,52,0,0,0,0,0,0,0,1064672,39396,1025276,0
140000,1,3,1,56,2,0,0,0,0,0,1,558840,20864,537976,1
40000,1,2,1,55,1,0,0,0,0,0,1,-6750,0,-6750,1
360000,1,3,2,54,0,0,0,0,0,0,0,2340,98652,-96312,0
80000,1,2,2,59,2,2,2,2,2,0,5,161872,13528,148344,1
730000,1,3,1,56,0,0,0,0,0,0,0,1663959,49000,1614959,0
180000,1,1,1,63,0,0,0,0,0,0,0,787217,30218,756999,0
190000,1,3,1,64,0,0,0,2,0,0,1,420342,19700,400642,0
50000,1,3,2,57,0,0,0,0,0,0,0,3676,3826,-150,0
230000,1,1,1,56,0,0,0,0,0,0,0,235075,9965,225110,0
20000,1,3,1,53,0,0,0,0,0,0,0,115029,6046,108983,0
130000,1,2,2,56,0,0,0,0,0,0,0,654216,30000,624216,0
30000,1,6,1,53,0,0,0,0,0,0,0,1780,24437,-22657,1
360000,1,1,1,57,1,0,0,0,0,0,1,1014,1106,-92,0
100000,1,2,1,52,1,2,2,2,2,2,6,103085,5600,97485,0
180000,1,3,2,55,0,0,0,0,0,0,0,1005228,34059,971169,0
210000,1,2,1,53,1,0,2,0,0,0,2,8488,8251,237,0
340000,1,2,1,53,0,0,0,0,0,0,0,1847163,86604,1760559,1
20000,1,1,1,52,0,0,0,0,0,0,0,43497,13560,29937,0
